CustomerID,Name,Email,Age,Gender,Location,CustomerSegment,TotalSpend,NumberOfPurchases,FavoriteCategory,LastLoginDate,IsChurned,SupportTickets
6fe815f3-88f3-45ca-be6b-936d44437107,Andrew Raymond,april77@rojas.com,21,Other,Villabury,Premium,13.95,11,Fashion,2024-10-17,1,3
add25acb-00b5-452a-8662-127f95d9d578,Angela Wells,shawdean@hotmail.com,47,Other,Richtown,Premium,98.95,13,Books,2025-02-04,1,1
4d1b9024-304e-4724-ac00-13b16ed08e62,Michael Bell,murphyedward@gmail.com,54,Female,Troyside,Standard,901.2,10,Fashion,2025-02-21,1,2
5a8fa518-8084-4ad6-8313-08ca59054ab4,Laura Clark,donnagarner@yahoo.com,40,Other,South Stephen,Standard,662.9,6,Health,2025-01-22,1,2
d45c8d50-d930-4d60-81ba-561e0b33bf82,Alexis Brown,estradarick@lang.com,56,Female,East Caitlin,Premium,182.45,11,Health,2024-12-16,1,1
1bf9412d-9331-43c4-becb-0b1468830f26,Christine Aguirre,kevin30@white.com,62,Male,Hineschester,Premium,290.38,11,Fashion,2024-11-16,0,4
93a9531e-f1fb-4631-960a-b65ac645ed68,Charles Meyer,sstokes@palmer.com,32,Female,Whitefurt,Premium,97.46,8,Electronics,2025-01-16,1,0
a76f845c-c82f-4a8b-8f71-cd5045a6005f,Caroline Clarke,zanderson@harper.org,60,Female,Lake Karaland,Standard,62.52,5,Groceries,2024-11-20,0,1
06da369e-54c0-4917-9844-074c68d11c21,Laura Smith,katelyngreen@yahoo.com,46,Male,Scotthaven,Premium,186.92,9,Books,2025-02-11,1,1
df1d5b29-9fb1-4c4a-adc5-8e34f5614a5c,Megan Edwards,dmccann@richardson-jensen.com,53,Female,Raymondbury,Standard,130.79,11,Groceries,2025-03-21,1,0
f510063f-8b36-4c60-9d2c-56164ac409e7,David Smith,jacobcooke@diaz.org,30,Male,Maryshire,Budget,262.87,13,Health,2025-03-28,1,1
2cccc4ce-95a1-40fc-92b6-26b7499162eb,Mary Anderson,michaelcoleman@morgan-anderson.com,49,Other,Meganchester,Premium,24.28,6,Groceries,2025-01-05,1,2
705e7e45-a5ca-4fb7-a981-56e649d5c332,Susan Jones,rebeccahess@gmail.com,24,Other,Lake Tony,Standard,1099.49,11,Electronics,2025-04-01,0,1
e8db51e2-191c-4fe3-a93d-ecd2694abfaf,Terri Cobb,dbrown@white.com,68,Female,Taylorfurt,Standard,1285.16,8,Groceries,2024-10-31,1,1
e7d5288f-b306-45c0-942f-8ff19b449691,Amy White,jeremy54@gmail.com,39,Other,New Michealtown,Standard,359.36,10,Groceries,2025-03-25,0,0
47016177-86aa-47db-87ad-24e489102cb4,Kathleen Montgomery,coffeycolleen@hotmail.com,45,Male,Lake Lindamouth,Budget,230.42,9,Health,2024-12-05,1,1
c3be6390-6cd8-4c9b-bc80-1de696188fee,Anita Wallace,johnwatson@walker.com,19,Other,Harrisbury,Premium,111.11,10,Health,2024-11-16,1,1
66297e1f-72f1-4aeb-ac59-9a0ffff1a926,Wesley Patton,mmack@smith.info,59,Male,West Rhondamouth,Standard,504.27,5,Books,2025-03-22,1,1
80b67a02-cc9a-4e8e-b37d-a7f137259b8b,Stephen Reyes,shines@brown.biz,62,Other,Port Debbie,Premium,346.3,7,Fashion,2024-10-27,0,1
6139aed6-8ed3-40fe-a39f-be9b06384bd6,Emily Patel,hubbardpaula@hotmail.com,23,Female,Sherrystad,Standard,53.24,14,Books,2024-10-27,0,2
a9ea82c4-6bac-44dd-8687-971ebcdf482b,Jessica Beck,juan30@yahoo.com,45,Other,Lake Michael,Premium,725.49,7,Health,2024-11-18,1,3
1f5586f2-bd28-418d-be81-01c76762f906,James Farley,crystal56@hunter.info,45,Other,Millerbury,Budget,518.7,11,Books,2025-03-27,1,1
fe744651-f56d-470d-b6bd-9943ac0798cc,Kathleen Le,powelllindsay@yahoo.com,61,Other,Port Tracyfort,Standard,897.52,10,Groceries,2024-11-13,0,2
cad33ee7-755e-4f50-b554-6cf9ee5b00d1,Timothy Peters,bcarpenter@gmail.com,61,Male,Lake Pamelaside,Standard,388.08,7,Groceries,2024-10-25,0,2
10e6f118-a853-4d8b-afa3-26a9e659a721,Angela Parks,sullivanmichael@lowery.com,37,Male,South Amyshire,Budget,285.12,4,Health,2024-11-26,1,0
09f5ba8e-8e66-444a-9826-d0cfff75957f,Bryan Morales,reedchristopher@gmail.com,47,Female,Nathanburgh,Premium,162.51,7,Health,2024-12-09,1,6
d49c1c39-6da5-4aba-af7d-8e301529c6e1,Todd Jones,rowlandbrian@hotmail.com,28,Male,Clarkchester,Standard,809.71,12,Books,2025-01-25,0,0
5dbf4196-4555-4844-ac94-72869699ec91,Stephen Johnson,andrewevans@hotmail.com,45,Other,Hartstad,Budget,603.12,8,Books,2025-01-03,1,2
c4e01dab-0f9a-43f7-99fe-1c2388cf7b72,Terry Rojas,mckinneytyler@yahoo.com,42,Other,West Matthewstad,Standard,13.88,14,Groceries,2024-11-23,0,2
32327925-f786-4971-a372-81cf58467a6e,Caleb Carroll,kimelizabeth@dickerson-harrison.net,56,Male,Reynoldsport,Standard,8.02,9,Fashion,2025-03-10,1,1
e8d5310f-12aa-465f-9764-b63466fd2d80,Samantha Pennington,callen@gmail.com,50,Other,North Dylan,Standard,141.7,10,Fashion,2024-10-16,1,0
66b8d70b-2a1a-4f13-9307-ffb4671300cb,Marvin Hill,sjuarez@malone-morris.com,18,Female,Simmonsburgh,Premium,499.09,15,Health,2024-10-31,0,1
57ff00be-f5f4-44fc-8d25-433a97f74c9e,Jean Owen,carrolltyler@randall.com,44,Female,West Jill,Budget,1309.28,8,Books,2025-01-09,0,0
98b5d8bb-ca76-4421-8323-57ec459f2e9b,Joshua Johnson,philip36@gmail.com,69,Male,Port Stevenchester,Budget,48.9,15,Fashion,2024-11-21,1,4
2fbbbef1-eb4a-48d9-b061-98ba4afce3d4,Jennifer Gordon,logan87@becker-lee.net,30,Male,Weaverbury,Budget,270.52,11,Books,2025-03-03,0,3
09183571-3f90-4c44-972f-6ba55bf7211f,Judy Weaver,davisbruce@yahoo.com,58,Female,Lake Lynn,Budget,143.84,12,Electronics,2025-02-16,1,2
1d271c73-016c-46b0-be60-17cf31da5d92,Matthew Black,csmith@howard.biz,20,Female,Reyesshire,Standard,1051.11,6,Groceries,2025-01-25,0,0
192435d2-4d44-4257-a8ad-37a104cde064,Kelly Orozco MD,franklinjoseph@luna.net,56,Male,North Kathleenburgh,Premium,553.77,20,Books,2025-02-16,0,2
02983636-8b10-441d-81ac-a8ecc57289d6,Christopher Griffin,bruce10@gmail.com,23,Male,West Robertton,Budget,546.66,14,Books,2025-02-15,0,2
60829164-d995-45b5-9948-fd9ba4f9e1ab,Laura Deleon,paul13@yahoo.com,25,Male,New Nicholas,Premium,189.72,9,Books,2025-03-28,0,0
9a00ee99-3d49-4636-9908-f482508254f3,Robert Black,catherine44@gmail.com,44,Other,Gardnertown,Budget,160.75,9,Fashion,2024-12-15,1,2
db6a654e-3a5a-40af-b990-43498d939c4d,Rachael Anderson,gilmorederek@scott-elliott.com,26,Male,East David,Budget,95.82,6,Books,2024-10-27,1,0
d46ad7a9-40bb-4ff3-8375-348afb7caa1c,John Cordova,dana29@charles.com,54,Male,Peckborough,Standard,17.41,19,Electronics,2024-10-12,0,0
4169a29b-8612-45da-a0ff-b7a7e73a22aa,Stephen Nolan,chase55@willis.com,50,Other,South Mindyport,Standard,600.13,11,Fashion,2025-04-04,1,1
26626fba-e99b-4689-bc9c-b2971dd09596,Joseph Coffey,jennifer61@price.biz,68,Female,Annafort,Standard,502.84,13,Health,2024-11-24,1,1
7b0c25e2-9763-4fcd-8884-cba5ef1dc9c4,Joseph Elliott,jonathanphelps@gmail.com,59,Male,New Ian,Premium,2451.73,19,Health,2024-12-16,1,1
3131974e-e57c-4c6e-9c34-12408304ff6c,David Stewart,michaellamb@patterson.com,61,Other,North Mary,Standard,1708.46,7,Groceries,2025-01-03,1,0
5a4b132c-22d5-43ae-b526-75d31947c7c1,David Reynolds,whartman@yahoo.com,41,Male,Lake Kristy,Standard,243.2,6,Electronics,2025-03-23,1,0
35fb47ac-9fb0-4bcf-9a3a-3e13dcc3d00b,Carlos Anderson,laurieburnett@gmail.com,32,Male,Wrightshire,Budget,439.58,8,Books,2024-11-04,1,1
c05e7085-3a98-4c17-b85a-3d752831f29f,Luke Wiley,smullen@zhang.info,49,Other,New Davidmouth,Budget,868.85,9,Electronics,2024-12-29,0,1
dd5cf015-eeda-454f-95bc-c7f29cdfc01c,Daisy Gonzalez,johnpeterson@gonzalez.org,49,Female,Hubbardport,Standard,568.43,11,Health,2024-11-10,1,1
cfa364e6-874d-417b-9da4-f4424ae73f6d,George Jones,scottlyons@gmail.com,41,Other,East Hannah,Standard,85.25,6,Books,2025-03-12,0,3
0ac64021-b0d3-4464-8525-80f2c2cae096,Rebecca Nguyen,wadeamanda@carey.com,58,Male,Brendaton,Premium,179.65,12,Electronics,2025-01-22,1,2
b5fbf40a-84a5-4f70-8479-a5fa450fffa4,Benjamin Bradley,dcosta@gmail.com,69,Female,Juliefurt,Premium,41.49,7,Fashion,2025-04-05,0,2
326182aa-9d3f-4f8a-820e-bd2fbc541488,Mary Hurst,craigrodgers@yahoo.com,66,Other,Port Rebecca,Budget,924.07,8,Books,2025-02-23,1,0
4bc85b32-92ef-4fbf-824e-585f79cb6f3c,Matthew Diaz,nathaniel28@williams.com,66,Other,North Shelbyview,Premium,279.55,2,Fashion,2025-03-31,1,2
7e52b496-7baa-41a0-a682-aec7d8c3157b,Elizabeth Long,barbarale@hotmail.com,69,Female,Port Stephanieshire,Standard,77.88,8,Electronics,2025-03-16,1,1
3e05f014-fbf6-4975-8919-044d5c1a5001,Roger Dennis,grobinson@gmail.com,29,Male,Petersonburgh,Standard,334.15,2,Books,2025-04-02,0,2
40c2c9d0-321d-4ec2-82d3-d619ce0ccfd2,Joseph Torres,gclark@gamble-jacobson.com,56,Other,New Thomas,Budget,288.8,11,Groceries,2025-01-20,1,1
97672b2f-c085-4b2e-9744-f67a0ba50cbb,John Dunn,kim74@hotmail.com,19,Other,Port Angela,Standard,133.03,9,Groceries,2024-11-08,0,0
22541865-dcf7-4cd5-88ba-45798ba4084f,Stephanie Ellison,michaelcoleman@gmail.com,20,Other,Aaronburgh,Standard,36.16,10,Health,2024-12-01,0,1
64ce3bea-10fd-49bf-8bda-7fc521835a23,Aaron Garcia,christine75@wright.com,66,Male,Mariafurt,Standard,334.03,6,Books,2024-11-13,1,2
d3f38d71-495e-460f-9bce-ded4e4bb212d,Kristin Cook,mdean@fletcher-gray.com,54,Other,South Eileenland,Standard,220.38,8,Electronics,2025-01-06,1,4
9748dc9b-c0d8-4bbc-b722-dd6050cd2513,Roger Conrad,vmorris@anderson.org,66,Female,South Micheleside,Premium,443.94,7,Groceries,2025-02-06,1,1
6c7b8054-d4f9-4e56-b0f7-51d22a83039c,Andrew Moreno,keithsmith@freeman.net,34,Female,Macdonaldmouth,Premium,220.29,19,Health,2025-03-14,0,1
ba30c956-7c57-4a9a-80ca-2b76665b1203,Benjamin Sanders,linda90@cruz-gray.com,66,Other,North Lauren,Premium,573.53,12,Books,2024-10-27,0,2
f5fcf4a0-6e2d-4358-acad-708f55e53037,Ethan Brown,alisha81@nelson.biz,19,Other,Owensburgh,Premium,240.83,14,Groceries,2025-03-29,1,0
262d854a-7b78-4aa6-a5d3-2f29a0b9a4e8,Lori Benitez,ricecole@kramer-smith.net,19,Female,Sherrytown,Premium,246.93,10,Books,2025-01-19,1,6
9da58c19-75db-4e42-a7c4-a1070c3f8491,Joseph Lee,mckinneydominique@glenn.com,45,Female,Bowenfort,Budget,627.83,14,Health,2025-02-05,1,1
1c1851d5-7cca-49af-9084-3ee71b6002ba,Sara Smith,josephchavez@gmail.com,40,Other,South Stephenmouth,Standard,154.99,12,Electronics,2025-01-11,0,0
54c0c50f-67c8-4e49-9fe2-634f3d3b4099,Cathy Martinez,tammy76@gmail.com,54,Female,West Jackson,Budget,43.17,7,Health,2024-12-01,0,0
b5a7a701-d993-4e5b-98dd-9def0a60d91c,Elizabeth Beard,hamiltonalejandra@garza-schultz.org,49,Male,Hensonchester,Standard,8.76,9,Electronics,2024-12-01,1,3
3561decd-1f88-4b2b-82f7-42a8a1b726bd,Regina Hamilton,barnesryan@dunlap.net,50,Male,Robertville,Standard,422.12,5,Fashion,2024-10-18,1,2
d9f63d23-2743-4d8e-96ff-3345bbae30ac,Reginald Kim,butlerchristopher@hotmail.com,18,Male,Amberstad,Standard,290.52,11,Groceries,2024-11-10,0,1
d504cf37-11fa-454e-8cc1-8e23396fba16,Linda Pena,gherman@gmail.com,36,Male,Riceburgh,Budget,365.3,14,Fashion,2025-03-26,1,2
d0186b4f-7627-46e8-9554-773f7b86444b,Mary Carpenter,jasonnorman@yahoo.com,19,Female,West Connorburgh,Standard,71.84,8,Electronics,2025-02-25,1,3
5ecb89b8-fc52-4a06-8050-1607c1030f9b,Brandy Porter,cherylreed@cabrera.net,61,Male,West Rachel,Standard,43.98,13,Books,2024-10-30,0,0
af9235ef-42ce-4ce4-828c-883099f30b49,Patricia Mcguire,douglasgomez@gmail.com,43,Other,Stephanieville,Premium,4.4,13,Electronics,2024-11-06,0,0
e65b6bcf-bbe5-4b4f-900e-bc75be30a1d9,Gabriel Villarreal,jennifer70@gmail.com,49,Other,Garciaville,Premium,129.51,10,Electronics,2025-02-26,1,2
1066c17a-e886-4de1-a046-4e51690420f6,Karen Miller,virginia33@yahoo.com,23,Male,Elizabethville,Standard,267.42,8,Books,2024-12-19,1,2
1153a9cc-5673-4cc7-9a32-4de65f164a6e,Alexis Wright,anthony14@hotmail.com,49,Other,Jenniferburgh,Premium,149.39,9,Fashion,2024-12-01,0,2
0423a7ac-5275-4e2e-8e3e-26da04914051,John Baker,richard59@garcia.com,21,Male,South Bonnie,Budget,172.6,9,Groceries,2024-11-21,0,1
7e440a99-3be8-4c89-8cee-eb83e0ae1a23,Hailey Brown,melissa83@frazier.com,28,Male,West Shannon,Standard,703.52,7,Electronics,2024-10-27,0,2
4235d3ac-9a30-439f-9f7b-71df9339b015,Paul Wolf,keyantonio@martin.net,34,Male,Mosesfurt,Budget,128.43,7,Electronics,2025-01-08,0,0
d26eec7b-af04-4e36-acdd-fd9934bc5955,Andrew Ortega,michael61@yahoo.com,55,Other,Stephanieberg,Premium,216.46,11,Groceries,2024-12-26,0,0
6ab55799-e20f-49e3-8c77-e6fbabbe7412,Gregory Simmons Jr.,mark80@gmail.com,41,Other,Santanaside,Premium,459.26,11,Electronics,2025-03-20,1,1
30d98bad-7125-4f52-870d-4f95dcf28001,Anne Silva DDS,williamskim@evans.com,22,Male,Lesliebury,Budget,151.52,9,Groceries,2025-01-14,0,0
6dca8c2f-e710-4ee8-bcfa-e3f6fc04ca41,Ashley Cannon,archercraig@gould.com,69,Male,North Amberborough,Standard,291.93,10,Groceries,2025-01-19,0,4
07890a60-cfe2-4253-9db0-ce51ac86e7bb,Daniel Fischer,michael95@frazier-andrews.com,51,Male,Brendafort,Premium,594.94,9,Groceries,2024-10-17,1,1
b59ff012-6741-48ee-8f74-d5297e8c4f40,Elizabeth Shields,carpentersamantha@yahoo.com,23,Male,West Kennethhaven,Premium,895.86,11,Books,2024-10-23,0,5
c8f14b43-c83c-47b0-99d8-19044a5d4621,Mr. Peter Mcmahon Jr.,joseph44@singh.info,39,Female,North Davidburgh,Premium,47.72,11,Fashion,2024-12-11,1,2
823bdf33-ec6c-43b9-8001-974336bc0934,Heidi Cline,williammartin@myers.com,28,Male,Lake David,Budget,783.5,13,Fashion,2025-02-08,0,2
31414830-8d55-49c1-a1c0-ffaa3b489c84,Jacqueline Nguyen,sandragray@hotmail.com,65,Other,Wardmouth,Budget,203.25,17,Health,2024-12-27,0,7
50120109-74c4-4a3e-a976-05b7b5049bb7,Tammy Harrell,palmerhenry@lambert.com,33,Male,Laurenfort,Premium,89.62,7,Books,2025-02-15,0,2
c5a6de18-f542-4043-8739-8b77a0c339e8,Amy Mcclain,cisnerosselena@yahoo.com,50,Female,New David,Standard,184.38,8,Health,2024-11-25,0,2
e368cdd2-1b81-4344-b1c3-63eabcb81b7e,Leslie Scott,vdunlap@campbell-shaw.com,26,Other,Lake Brenda,Budget,1174.1,10,Fashion,2024-10-14,1,2
8ad362e6-fb1b-4000-a0bb-14aa30f7e8f5,Benjamin Gill,nscott@yahoo.com,23,Female,East Susanberg,Standard,203.55,8,Fashion,2025-03-14,0,0
87c51276-802f-4a2d-a0cf-a4f0fca81820,Michael Potter,margaret70@norris.com,33,Male,Josephchester,Budget,119.58,13,Fashion,2025-02-13,1,0
83e54476-d654-4348-9b84-31d7f1b9a784,Sara Baxter,hbrown@lane.com,46,Other,Lindaside,Budget,301.05,8,Electronics,2024-12-11,1,2
933f4c3b-6e2c-4942-8c82-2ddd72c06252,Anthony Sanders,tuckerjoseph@hayes.com,20,Male,Lake Catherineside,Standard,82.39,12,Health,2025-02-20,0,1
be472451-4499-4c4f-a827-5041d9a8e4c9,Chelsea Brown,allison49@gmail.com,37,Other,Nicholasfurt,Standard,23.67,9,Books,2025-02-19,1,2
50cf8642-59b9-4bd1-912e-3f848994f716,Jacob Acosta,ksmith@hotmail.com,53,Other,Blackfurt,Standard,41.39,7,Health,2025-03-27,1,0
91310078-6876-41d9-b693-bbde2fe13bab,Kara Lewis,shelbypeterson@baker.com,36,Other,Clarkburgh,Budget,41.11,7,Fashion,2025-03-22,1,1
b0c1122e-f9ad-492d-b7e8-bc8cae378f71,Aimee Barton,eugene12@gmail.com,43,Female,Leonborough,Standard,49.43,12,Books,2025-03-09,0,2
25fd3e3d-816c-42b4-a5d5-fd1c829f4d5c,David Campbell,rickycruz@hotmail.com,20,Male,Stevestad,Standard,44.84,11,Health,2025-01-04,0,1
726f1c86-614f-42e4-b78d-12fa75a4bb23,Austin Smith,derrickhunt@hotmail.com,36,Female,Port Shawnshire,Standard,307.23,18,Fashion,2025-02-28,1,2
e0386d1c-962d-4823-9b31-514f13974cd3,Michele Harrison,davissherry@gmail.com,37,Female,South Robert,Standard,60.22,13,Fashion,2025-02-20,1,2
b6b92d8e-3abe-47aa-a43e-a517f706685c,Dr. John Andrade,millerjennifer@hotmail.com,49,Male,Allenmouth,Standard,127.24,17,Books,2024-11-18,0,4
826cd3a5-5f4c-4787-81b3-cd1ed074d8ae,Annette Stokes,heidi91@gmail.com,24,Male,West Curtisside,Standard,681.29,7,Groceries,2024-11-25,1,1
51ff10b0-5a18-40fc-ac84-c63e3b3b1055,Joe Gonzales,amber29@gmail.com,69,Male,Jimenezborough,Standard,192.71,11,Books,2024-12-08,1,1
e5a42282-d4f1-4b41-85f2-3dce8e1bb3b6,Roberto Gregory,anthonybaxter@harmon.biz,58,Other,Lake Ericafurt,Budget,330.39,8,Groceries,2025-03-02,1,1
9a719be4-49cc-4464-b9bc-255a6b9f8571,Jason Mayo,moniquechung@thornton.com,50,Female,Lake Dennis,Standard,56.74,13,Electronics,2024-11-25,1,0
c36a63fe-dcba-4f23-ab41-58c5b516529f,Jodi Mitchell,jacksonphilip@hotmail.com,57,Female,Christinamouth,Budget,64.07,13,Books,2024-11-25,1,1
d0a94236-66c7-43a0-b4bb-576d3cdb3fcb,Kimberly Sanders,wpoole@yahoo.com,56,Female,East Frank,Premium,12.52,12,Groceries,2025-02-01,1,1
b21a7d84-a940-4737-bbb0-9b4936058657,Michael Cross,taylornancy@webb-brown.com,35,Female,North Wandaport,Premium,55.51,11,Health,2024-11-12,0,0
80b05d0e-7702-41ac-9711-85d34f55f7ff,Rhonda Henderson,hawkinsjohn@yahoo.com,57,Female,Lake Christinemouth,Budget,97.96,11,Fashion,2025-03-28,0,0
41323dc5-668c-4a5e-9e03-e90deadb3017,David Myers,lindseybrown@smith.biz,18,Other,Elliston,Standard,58.44,7,Electronics,2025-03-28,0,0
a6a7308c-ce67-463e-ada7-3e0fd2e4edfa,Megan Thompson,benjaminmendoza@shields.com,28,Male,Shannontown,Budget,27.87,11,Books,2025-02-22,1,3
72dcdb26-428c-4a3f-bf41-f8873ad2d63b,Dr. Nicole Williams,allencarlos@bates.com,45,Other,North Daniel,Premium,38.57,7,Groceries,2025-03-09,0,2
70472091-7d4e-46ce-b3ec-d0b153585a74,Isabel Le,simmonsjonathan@gmail.com,42,Other,Dawsonville,Budget,185.29,11,Health,2025-02-20,1,1
5c0ea032-625d-4404-b134-c7df3edd06cf,Jennifer Vargas,raymond61@yahoo.com,67,Other,Antoniotown,Premium,69.33,12,Groceries,2025-02-07,1,4
d0db27fb-3477-4f94-ba56-3c1972af4782,James Sims,darrengarcia@ferguson.net,40,Male,South Earl,Budget,135.89,9,Books,2025-02-17,0,2
12ddce24-ff87-4b72-b31e-f0774fe1c68c,Sarah Wiggins,edwarddavis@bonilla-barnes.info,48,Male,West Bobbyshire,Budget,210.0,6,Groceries,2025-01-07,0,0
16e360fb-cad7-4e42-8406-a6a18c7203b9,Tracy Mata,alexiswilliams@gmail.com,47,Female,Berryburgh,Budget,351.74,12,Books,2025-01-16,1,1
f41ebeb7-d450-4abe-80d9-500bc31f38a9,Christina Greer,whitebruce@garcia.net,59,Other,New Jose,Budget,12.03,8,Groceries,2025-04-06,0,2
d77f9ea1-34dd-4549-b7b4-30632dbe4b50,David Monroe,johnsonkirsten@gmail.com,52,Female,Loriburgh,Budget,481.95,7,Fashion,2025-02-07,0,0
e3e5640e-7484-4263-8f70-9ff6acbffafc,Robert Anderson,moniquerich@gmail.com,24,Male,New Pamelashire,Premium,296.58,7,Books,2025-01-01,1,0
c6d7981c-7e29-415d-a045-028a9cac5bf5,Richard Levy,uwatts@yahoo.com,33,Male,Port Zachary,Budget,25.59,4,Books,2025-01-31,1,2
a3c0a4e3-f104-46cb-a47d-ab9644cf5da1,Mackenzie Hudson,tiffanycontreras@burns-mills.com,43,Male,East Emily,Budget,620.44,7,Electronics,2025-01-05,0,3
13b31b20-fdb3-4616-b9d1-28e22a7746c9,Alexandra Brown,kenneth32@blankenship.com,65,Male,Lewistown,Budget,761.01,14,Fashion,2025-04-01,1,2
57dba97d-85e9-4b0e-bc68-7ba23890b36f,Nicholas Boyd,mccalljulie@hotmail.com,69,Other,Fredchester,Standard,18.91,10,Books,2025-03-31,0,2
95caaf5b-9329-46e5-9318-95930f1712a3,James Levy,fgonzalez@whitehead-bryant.org,66,Female,Brendaborough,Premium,97.25,8,Health,2024-12-07,0,1
9eff4e51-a3f4-44e7-861a-10afe5fb7ea4,Dr. Patricia Oliver,keithmoore@tate.org,19,Male,Walkertown,Budget,492.28,10,Groceries,2025-02-26,1,0
b52d4405-e1e2-4dc5-971a-d4e38d7e2f09,Robin Jimenez,lee40@perez-hawkins.com,18,Female,Lake Madisonport,Premium,413.81,10,Health,2025-03-20,1,1
d4af4989-02cb-4857-9c6a-5fe9e2d997d6,Robert Williams,cschwartz@gmail.com,65,Male,Priceshire,Budget,61.19,7,Groceries,2024-12-03,0,1
f96bde14-6008-4494-92e9-9ec7c4f04107,Luis Griffin,ritachan@yahoo.com,29,Female,East Shane,Standard,70.47,5,Groceries,2024-11-06,1,0
af390b65-c612-4f41-8f16-c24c15a97093,Crystal Marquez,hodgeslawrence@wilson.com,22,Female,Lake David,Premium,138.84,13,Electronics,2024-10-17,0,1
f28fa2f0-ba67-499a-bf07-8675109ae01c,Brandon Bullock,ebonymcdaniel@diaz.org,54,Male,Kevinberg,Standard,198.8,16,Books,2025-01-19,1,1
9bc32663-f559-4c4b-993e-3d2b48078bed,Frank Maddox,qsmith@robles.com,49,Male,West Mariastad,Standard,288.9,9,Groceries,2025-02-08,1,1
83a05439-945d-4428-b855-060e59745af6,Jeffrey Fox,ashley89@morrison.com,26,Female,Hoffmanchester,Budget,138.09,10,Electronics,2025-03-21,0,2
7577f363-f3dd-4e69-b272-03790b5eda1c,Linda Murray,mcox@yahoo.com,58,Other,East Judychester,Premium,186.27,10,Health,2025-01-02,1,3
f5d168c8-7860-4343-86a5-78a310ccf677,Katherine Murray,morrisonmary@owens.biz,52,Male,North William,Premium,412.87,5,Electronics,2025-02-22,0,1
4007d85f-6902-47e8-af30-94bfd2a2b401,Travis Smith DVM,barnesmark@hotmail.com,36,Male,Cowanmouth,Premium,11.21,6,Health,2024-12-04,1,2
57f869db-edfa-4df5-86da-9444bfbaf4fb,Stephanie Lamb,kellydonna@sullivan.com,65,Other,New Donnaburgh,Premium,87.28,8,Books,2024-11-17,0,4
9726e0e8-790f-40db-b7c9-5fed7e9402fe,Norman Boyd,leemarissa@marshall-perez.com,33,Other,Hernandezbury,Budget,374.85,10,Groceries,2025-03-06,0,2
fa95d37d-9be9-483d-ad9b-ee999ba2befb,Adrian Santiago,jamiecollins@lee-patterson.org,20,Male,Christineburgh,Budget,676.73,9,Fashion,2025-03-31,1,0
cefda19c-7e76-47e7-8561-aefbf228f1d7,Jeffrey Clark,ulee@hotmail.com,37,Male,New Daniel,Standard,215.03,11,Health,2025-02-26,0,2
a8000caf-d8f2-4197-8281-486230426fb8,Tiffany Mason,ypadilla@hotmail.com,41,Male,Lake Richardport,Budget,227.86,15,Groceries,2024-12-29,1,3
4c2c5335-0941-4d34-b605-91f29c0514ff,Elizabeth Ellison,marshallkaren@parsons-fox.info,50,Male,Jenniferberg,Premium,34.01,9,Fashion,2024-12-09,0,1
cf6d03f7-8d1a-466a-8f8b-ddcb95f9b18a,Holly Rogers,elizabeth59@harris.com,41,Female,Evelynmouth,Budget,177.94,13,Fashion,2025-03-09,0,1
16972a04-0771-4749-9627-37f3fb291252,Melissa Torres,mitchellpeggy@hotmail.com,69,Female,Davidfort,Standard,228.18,5,Health,2025-04-06,0,1
c15038fd-9325-484b-91b3-47762737120c,Kimberly Davis,gutierrezmark@yahoo.com,28,Female,Lake Denise,Premium,83.31,11,Groceries,2025-02-27,1,2
037fc8f1-192c-48cf-9154-85c7ad09943c,Deanna Wilson,whiterandall@yahoo.com,66,Male,Angelaville,Premium,94.1,6,Fashion,2024-10-29,1,4
41ed7da0-2ca8-4a3d-b91c-30d4dbe943bf,Michael Rowe,pmurphy@sampson-ramsey.com,25,Female,North Kennethville,Standard,142.1,15,Electronics,2025-03-11,0,4
c21ce95c-bffc-43f4-a3c5-b6d04909e6fc,Katelyn Rose,jeffreyflores@kirby-king.net,53,Male,Timothystad,Standard,6.08,11,Electronics,2025-03-14,1,1
5a2cfda2-bb80-4185-9050-f0a9d9f47037,Hannah Miller,jessicabarber@yahoo.com,55,Male,West Austin,Premium,116.62,6,Groceries,2025-03-07,1,1
e4aac747-0c46-49e8-9690-b916de70fada,Michael Webb,danielalexander@brown.info,57,Female,Ronaldport,Budget,71.27,9,Books,2025-02-22,0,6
12a1eeb0-69c4-41e7-912d-c728d368d3e8,Tracy James,kathleensmith@yahoo.com,37,Male,East Richardfurt,Budget,119.02,9,Electronics,2025-03-07,0,1
b7cb7bd2-deaa-4cea-95ee-15d66a97c43b,Sherri Rios,robertsonderrick@gmail.com,52,Female,West Daniel,Premium,38.27,18,Health,2025-02-18,0,2
73dae264-80ba-4107-9edc-41816f46f565,Donald Davidson,christophergoodwin@blankenship-finley.com,65,Female,Timothyberg,Premium,663.62,8,Groceries,2024-11-17,1,0
5017b2fd-f403-4bb4-85a9-0ff3a3a99ea4,Maureen Russo,brianchaney@yahoo.com,42,Female,South Jeremymouth,Premium,270.12,9,Fashion,2025-02-05,0,1
4d984710-aaea-4f98-b1cc-dd187241432a,Dr. Nicole Woodard DVM,santiagocourtney@gmail.com,52,Female,Lake Kimberlyburgh,Budget,340.99,11,Electronics,2025-03-28,0,3
